Symbol,Name,Sector
JFBR,Jeffs' Brands Ltd Ordinary Shares,Consumer Discretionary
JFBRW,Jeffs' Brands Ltd Warrant,Consumer Discretionary
JFIN,Jiayin Group Inc. American Depositary Shares,Finance
JFU,9F Inc. American Depositary Shares,Finance
JG,Aurora Mobile Limited American Depositary Shares,Technology
JJSF,J & J Snack Foods Corp. Common Stock,Consumer Staples
JKHY,Jack Henry & Associates Inc. Common Stock,Technology
JL,J-Long Group Limited Ordinary Shares,Consumer Discretionary
JMSB,John Marshall Bancorp Inc. Common Stock,Finance
JNVR,Janover Inc. Common Stock,Finance
JOUT,Johnson Outdoors Inc. Class A Common Stock,Consumer Discretionary
JRSH,Jerash Holdings (US) Inc. Common Stock,Consumer Discretionary
JRVR,James River Group Holdings Ltd. Common Shares,Finance
JSM,Navient Corporation 6% Senior Notes due December 15 2043,Finance
JSPR,Jasper Therapeutics Inc. Common Stock,Health Care
JSPRW,Japer Therapeutics Inc. Warrants,Health Care
JTAI,Jet.AI Inc. Common Stock,Consumer Discretionary
JTAIW,Jet.AI Inc. Warrant,Consumer Discretionary
JTAIZ,Jet.AI Inc. Merger Consideration Warrants,Consumer Discretionary
JUNE,Junee Limited Ordinary Shares,
JVA,Coffee Holding Co. Inc. Common Stock,Consumer Staples
JVSA,JV SPAC Acquisition Corp. Class A Ordinary Share,
JVSAU,JVSPAC Acquisition Corp. Unit,
JWEL,Jowell Global Ltd. Ordinary Shares,Consumer Discretionary
JXJT,JX Luxventure Limited Common Stock,Consumer Staples
JYD,Jayud Global Logistics Limited Class A Ordinary Shares,Consumer Discretionary
JYNT,The Joint Corp. Common Stock,Miscellaneous
JZ,Jianzhi Education Technology Group Company Limited American Depositary Shs,Real Estate
JZXN,Jiuzi Holdings Inc. Ordinary Shares,Consumer Discretionary
KA,Kineta Inc. Common Stock,Health Care
KACLR,Kairous Acquisition Corp. Limited Rights,Finance
KACLW,Kairous Acquisition Corp. Limited Warrants,Finance
KALA,KALA BIO Inc. Common Stock,Health Care
KALU,Kaiser Aluminum Corporation Common Stock,Industrials
KALV,KalVista Pharmaceuticals Inc. Common Stock,Health Care
KARO,Karooooo Ltd. Ordinary Shares,Technology
KAVL,Kaival Brands Innovations Group Inc. Common Stock,Consumer Discretionary
KC,Kingsoft Cloud Holdings Limited American Depositary Shares,Technology
KDP,Keurig Dr Pepper Inc. Common Stock,Consumer Staples
KE,Kimball Electronics Inc. Common Stock,Technology
KELYA,Kelly Services Inc. Class A Common Stock,Consumer Discretionary
KELYB,Kelly Services Inc. Class B Common Stock,Consumer Discretionary
KEQU,Kewaunee Scientific Corporation Common Stock,Industrials
KFFB,Kentucky First Federal Bancorp Common Stock,Finance
KGEI,Kolibri Global Energy Inc. Common stock,
KHC,The Kraft Heinz Company Common Stock,Consumer Staples
KIDS,OrthoPediatrics Corp. Common Stock,Health Care
KINS,Kingstone Companies Inc. Common Stock,Finance
KIRK,Kirkland's Inc. COMMONSTOCK,Consumer Discretionary
KITT,Nauticus Robotics Inc. Common stock,Industrials
KITTW,Nauticus Robotics Inc. Warrant,Industrials
KLAC,KLA Corporation Common Stock,Technology
KLIC,Kulicke and Soffa Industries Inc. Common Stock,Technology
KLTR,Kaltura Inc. Common Stock,Technology
KLXE,KLX Energy Services Holdings Inc. Common Stock,Energy
KMDA,Kamada Ltd. Ordinary Shares,Health Care
KNDI,Kandi Technologies Group Inc. Ordinary Shares,Consumer Discretionary
KNSA,Kiniksa Pharmaceuticals Ltd. Class A Common Stock,Health Care
KOD,Kodiak Sciences Inc Common Stock,Health Care
KOPN,Kopin Corporation Common Stock,Technology
KOSS,Koss Corporation Common Stock,Consumer Staples
KPLT,Katapult Holdings Inc. Common Stock,Consumer Discretionary
KPLTW,Katapult Holdings Inc. Warrant,Consumer Discretionary
KPRX,Kiora Pharmaceuticals Inc.  Common Stock,Health Care
KPTI,Karyopharm Therapeutics Inc. Common Stock,Health Care
KRKR,36Kr Holdings Inc. American Depositary Shares,Consumer Discretionary
KRMD,KORU Medical Systems Inc. Common Stock (DE),Health Care
KRNL,Kernel Group Holdings Inc. Class A Ordinary Shares,Finance
KRNLW,Kernel Group Holdings Inc. Warrants,Finance
KRNT,Kornit Digital Ltd. Ordinary Shares,Industrials
KRNY,Kearny Financial Corp Common Stock,Finance
KRON,Kronos Bio Inc. Common Stock,Health Care
KROS,Keros Therapeutics Inc. Common Stock,Health Care
KRRO,Korro Bio Inc. Common Stock,Health Care
KRT,Karat Packaging Inc. Common Stock,Industrials
KRUS,Kura Sushi USA Inc. Class A Common Stock,Consumer Discretionary
KRYS,Krystal Biotech Inc. Common Stock,Health Care
KSCP,Knightscope Inc. Class A Common Stock,Telecommunications
KSPI,Joint Stock Company Kaspi.kz American Depository Shares,
KTCC,Key Tronic Corporation Common Stock,Technology
KTOS,Kratos Defense & Security Solutions Inc. Common Stock,Industrials
KTRA,Kintara Therapeutics Inc. Common Stock,Health Care
KTTA,Pasithea Therapeutics Corp. Common Stock,Health Care
KURA,Kura Oncology Inc. Common Stock,Health Care
KVAC,Keen Vision Acquisition Corporation Ordinary Shares,
KVHI,KVH Industries Inc. Common Stock,Technology
KWE,KWESST Micro Systems Inc. Common Stock,Technology
KWESW,KWESST Micro Systems Inc. Warrant,
KXIN,Kaixin Holdings Ordinary Shares,Consumer Discretionary
KYMR,Kymera Therapeutics Inc. Common Stock,Health Care
KYTX,Kyverna Therapeutics Inc. Common Stock,Health Care
KZIA,Kazia Therapeutics Limited American Depositary Shares,Health Care
KZR,Kezar Life Sciences Inc. Common Stock,Health Care
LAB,Standard BioTools Inc. Common Stock,Industrials
LAES,SEALSQ Corp Ordinary Shares,Technology
LAKE,Lakeland Industries Inc. Common Stock,Health Care
LAMR,Lamar Advertising Company Class A Common Stock,Real Estate
LANC,Lancaster Colony Corporation Common Stock,Consumer Staples
LAND,Gladstone Land Corporation Common Stock,Real Estate
LANDM,Gladstone Land Corporation 5.00% Series D Cumulative Term Preferred Stock,Real Estate
LANDO,Gladstone Land Corporation 6.00% Series B Cumulative Redeemable Preferred Stock,Real Estate
LANDP,Gladstone Land Corporation 6.00% Series C Cumulative Redeemable Preferred Stock,Real Estate
LARK,Landmark Bancorp Inc. Common Stock,Finance
LASE,Laser Photonics Corporation Common Stock,Miscellaneous
LASR,nLIGHT Inc. Common Stock,Technology
LATG,Chenghe Acquisition I Co. Class A Ordinary Shares,Finance
LATGU,Chenghe Acquisition I Co. Unit,Finance
LAUR,Laureate Education Inc. Common Stock,Real Estate
LAZR,Luminar Technologies Inc.  Class A Common Stock,Consumer Discretionary
LBPH,Longboard Pharmaceuticals Inc. Common Stock,Health Care
LBRDA,Liberty Broadband Corporation Class A Common Stock,Telecommunications
LBRDK,Liberty Broadband Corporation Class C Common Stock,Telecommunications
LBRDP,Liberty Broadband Corporation Series A Cumulative Redeemable Preferred Stock,Telecommunications
LBTYA,Liberty Global Ltd. Class A Common Shares,Telecommunications
LBTYB,Liberty Global Ltd. Class B Common Shares,Telecommunications
LBTYK,Liberty Global Ltd. Class C Common Shares,Telecommunications
LCFY,Locafy Limited Ordinary Share,Technology
LCID,Lucid Group Inc. Common Stock,Consumer Discretionary
LCNB,LCNB Corporation Common Stock,Finance
LCUT,Lifetime Brands Inc. Common Stock,Consumer Discretionary
LDTC,LeddarTech Holdings Inc. Common Shares,Technology
LDTCW,LeddarTech Holdings Inc. Warrants,Technology
LDWY,Lendway Inc. Common Stock (DE),Consumer Discretionary
LE,Lands' End Inc. Common Stock,Consumer Discretionary
LECO,Lincoln Electric Holdings Inc. Common Shares,Industrials
LEDS,SemiLEDS Corporation Common Stock,Technology
LEE,Lee Enterprises Incorporated Common Stock,Consumer Discretionary
LEGH,Legacy Housing Corporation Common Stock (TX),Consumer Discretionary
LEGN,Legend Biotech Corporation American Depositary Shares,Health Care
LENZ,LENZ Therapeutics Inc. Common Stock,Health Care
LESL,Leslie's Inc. Common Stock,Consumer Discretionary
LEXX,Lexaria Bioscience Corp. Common Stock,Health Care
LEXXW,Lexaria Bioscience Corp. Warrant,Health Care
LFCR,Lifecore Biomedical Inc. Common Stock,Health Care
LFLY,Leafly Holdings Inc. Common Stock,Technology
LFLYW,Leafly Holdings Inc. Warrant,Technology
LFMD,LifeMD Inc. Common Stock,Health Care
LFMDP,LifeMD Inc. 8.875% Series A Cumulative Perpetual Preferred Stock,Health Care
LFST,LifeStance Health Group Inc. Common Stock,Health Care
LFUS,Littelfuse Inc. Common Stock,Energy
LFVN,Lifevantage Corporation Common Stock (Delaware),Health Care
LFWD,ReWalk Robotics Ltd. Ordinary Shares,Health Care
LGCB,Linkage Global Inc Ordinary Shares,Consumer Discretionary
LGCL,Lucas GC Limited Ordinary Shares,Technology
LGHL,Lion Group Holding Ltd. American Depositary Share,Finance
LGHLW,Lion Group Holding Ltd. Warrant,Finance
LGIH,LGI Homes Inc. Common Stock,Consumer Discretionary
LGMK,LogicMark Inc. Common Stock (NV),Health Care
LGND,Ligand Pharmaceuticals Incorporated Common Stock,Health Care
LGO,Largo Inc. Common Shares,Industrials
LGVN,Longeveron Inc. Class A Common Stock,Health Care
LI,Li Auto Inc. American Depositary Shares,Consumer Discretionary
LICN,Lichen China Limited Class A Ordinary Shares,Consumer Discretionary
LIDR,AEye Inc. Class A Common Stock,Consumer Discretionary
LIDRW,AEye Inc. Warrant,Consumer Discretionary
LIFE,aTyr Pharma Inc. Common Stock,Health Care
LIFW,MSP Recovery Inc. Class A Common Stock,Technology
LIFWW,MSP Recovery Inc. Warrant,Technology
LILA,Liberty Latin America Ltd. Class A Common Stock,Telecommunications
LILAK,Liberty Latin America Ltd. Class C Common Stock,Telecommunications
LILM,Lilium NV Class A Ordinary Shares,Industrials
LILMW,Lilium N.V. Warrants,Industrials
LIN,Linde plc Ordinary Shares,Industrials
LINC,Lincoln Educational Services Corporation Common Stock,Real Estate
LIND,Lindblad Expeditions Holdings Inc. Common Stock,Consumer Discretionary
LINK,Interlink Electronics Inc. Common Stock,Technology
LION,Lionsgate Studios Corp. Common Shares,Consumer Discretionary
LIPO,Lipella Pharmaceuticals Inc. Common Stock,Health Care
LIQT,LiqTech International Inc. Common Stock,Technology
LITE,Lumentum Holdings Inc. Common Stock,Telecommunications
LITM,Snow Lake Resources Ltd. Common Shares,Basic Materials
LIVE,Live Ventures Incorporated Common Stock,Consumer Discretionary
LIVN,LivaNova PLC Ordinary Shares,Health Care
LIXT,Lixte Biotechnology Holdings Inc. Common Stock,Health Care
LKCO,Luokung Technology Corp Ordinary Shares,Technology
LKFN,Lakeland Financial Corporation Common Stock,Finance
LKQ,LKQ Corporation Common Stock,Consumer Discretionary
LLYVA,Liberty Media Corporation Series A Liberty Live Common Stock,Industrials
LLYVK,Liberty Media Corporation Series C Liberty Live Common Stock,Industrials
LMAT,LeMaitre Vascular Inc. Common Stock,Health Care
LMB,Limbach Holdings Inc. Common Stock,Consumer Discretionary
LMFA,LM Funding America Inc. Common Stock,Finance
LMNR,Limoneira Co Common Stock,Consumer Staples
LNKB,LINKBANCORP Inc. Common Stock,Finance
LNSR,LENSAR Inc. Common Stock,Health Care
LNT,Alliant Energy Corporation Common Stock,Utilities
LNTH,Lantheus Holdings Inc. Common Stock,Health Care
LNW,Light & Wonder Inc. Common Stock,Technology
LNZA,LanzaTech Global Inc. Common Stock,Industrials
LNZAW,LanzaTech Global Inc. Warrant,Industrials
LOAN,Manhattan Bridge Capital Inc,Real Estate
LOBO,LOBO EV TECHNOLOGIES LTD. Ordinary shares,Consumer Discretionary
LOCO,El Pollo Loco Holdings Inc. Common Stock,Consumer Discretionary
LOGC,ContextLogic Inc. Class A Common Stock,Consumer Discretionary
LOGI,Logitech International S.A. Ordinary Shares,Technology
LOOP,Loop Industries Inc. Common Stock,Industrials
LOPE,Grand Canyon Education Inc. Common Stock,Real Estate
LOT,Lotus Technology Inc. American Depositary Shares,
LOTWW,Lotus Technology Inc. Warrants,Consumer Discretionary
LOVE,The Lovesac Company Common Stock,Consumer Discretionary
LPCN,Lipocine Inc. Common Stock,Health Care
LPLA,LPL Financial Holdings Inc. Common Stock,Finance
LPRO,Open Lending Corporation Common Stock,Finance
LPSN,LivePerson Inc. Common Stock,Technology
LPTH,LightPath Technologies Inc. Class A Common Stock,Technology
LPTX,Leap Therapeutics Inc. Common Stock,Health Care
LQDA,Liquidia Corporation Common Stock,Health Care
LQDT,Liquidity Services Inc. Common Stock,Consumer Discretionary
LQR,LQR House Inc. Common Stock,Consumer Staples
LRCX,Lam Research Corporation Common Stock,Technology
LRE,Lead Real Estate Co. Ltd American Depositary Shares,Consumer Discretionary
LRFC,Logan Ridge Finance Corporation Common Stock,Finance
LRHC,La Rosa Holdings Corp. Common Stock,Finance
LRMR,Larimar Therapeutics Inc. Common Stock,Health Care
LSAK,Lesaka Technologies Inc. Common Stock,Finance
LSB,LakeShore Biopharma Co. Ltd Ordinary Shares,Health Care
LSBK,Lake Shore Bancorp Inc. Common Stock,Finance
LSBPW,LakeShore Biopharma Co. Ltd Warrants,Health Care
LSCC,Lattice Semiconductor Corporation Common Stock,Technology
LSDI,Lucy Scientific Discovery Inc. Common Stock,Health Care
LSEA,Landsea Homes Corporation Common Stock,Consumer Discretionary
LSEAW,Landsea Homes Corporation Warrant,Consumer Discretionary
LSTA,Lisata Therapeutics Inc. Common Stock,Health Care
LSTR,Landstar System Inc. Common Stock,Industrials
LSXMA,Liberty Media Corporation Series A Liberty SiriusXM Common Stock,Consumer Discretionary
LSXMB,Liberty Media Corporation Series B Liberty SiriusXM Common Stock,Industrials
LSXMK,Liberty Media Corporation Series C Liberty SiriusXM Common Stock,Industrials
LTBR,Lightbridge Corporation Common Stock,Consumer Discretionary
LTRN,Lantern Pharma Inc. Common Stock,Health Care
LTRX,Lantronix Inc. Common Stock,Telecommunications
LTRY,Lottery.com Inc. Common Stock,Technology
LTRYW,Lottery.com Inc. Warrants,Technology
LUCD,Lucid Diagnostics Inc. Common Stock,Health Care
LUCY,Innovative Eyewear Inc. Common Stock,Health Care
LUCYW,Innovative Eyewear Inc. Series A Warrants 8/16/27,Health Care
LULU,lululemon athletica inc. Common Stock,Consumer Discretionary
LUMO,Lumos Pharma Inc. Common Stock,Health Care
LUNA,Luna Innovations Incorporated Common Stock,Health Care
LUNG,Pulmonx Corporation Common Stock,Health Care
LUNR,Intuitive Machines Inc. Class A Common Stock,Industrials
LUNRW,Intuitive Machines Inc. Warrants,Industrials
LUXH,LuxUrban Hotels Inc. Common Stock,Finance
LUXHP,LuxUrban Hotels Inc. 13.00% Series A Cumulative Redeemable Preferred Stock,Finance
LVLU,Lulu's Fashion Lounge Holdings Inc. Common Stock,Consumer Discretionary
LVO,LiveOne Inc. Common Stock,Consumer Discretionary
LVRO,Lavoro Limited Class A Ordinary Shares,Consumer Discretionary
LVTX,LAVA Therapeutics N.V. Ordinary Shares,Health Care
LWAY,Lifeway Foods Inc. Common Stock,Consumer Staples
LWLG,Lightwave Logic Inc. Common Stock,Industrials
LX,LexinFintech Holdings Ltd. American Depositary Shares,Finance
LXEH,Lixiang Education Holding Co. Ltd. American Depositary Shares,Real Estate
LXEO,Lexeo Therapeutics Inc. Common Stock,Health Care
LXRX,Lexicon Pharmaceuticals Inc. Common Stock,Health Care
LYEL,Lyell Immunopharma Inc. Common Stock,Health Care
LYFT,Lyft Inc. Class A Common Stock,Consumer Discretionary
LYRA,Lyra Therapeutics Inc. Common Stock,Health Care
LYT,Lytus Technologies Holdings PTV. Ltd. Common Shares,Technology
LYTS,LSI Industries Inc. Common Stock,Consumer Discretionary
LZ,LegalZoom.com Inc. Common Stock,Technology
MACA,Moringa Acquisition Corp Class A Ordinary Shares,Finance
MACAW,Moringa Acquisition Corp Warrant,Finance
MAMA,Mama's Creations Inc. Common Stock,Consumer Staples
MAMO,Massimo Group Common Stock,Consumer Discretionary
MANH,Manhattan Associates Inc. Common Stock,Technology
MAPS,WM Technology Inc. Class A Common Stock,Technology
MAPSW,WM Technology Inc. Warrants,Technology
MAQC,Maquia Capital Acquisition Corporation Class A Common Stock,Finance
MAR,Marriott International Class A Common Stock,Consumer Discretionary
MARA,Marathon Digital Holdings Inc. Common Stock,Technology
MARPS,Marine Petroleum Trust Units of Beneficial Interest,Energy
MARX,Mars Acquisition Corp. Ordinary Shares,Finance
MASI,Masimo Corporation Common Stock,Health Care
MASS,908 Devices Inc. Common Stock,Industrials
MAT,Mattel Inc. Common Stock,Consumer Discretionary
MATH,Metalpha Technology Holding Limited Ordinary Shares,Finance
MATW,Matthews International Corporation Class A Common Stock,Telecommunications
MAXN,Maxeon Solar Technologies Ltd. Ordinary Shares,Technology
MAYS,J. W. Mays Inc. Common Stock,Real Estate
MBCN,Middlefield Banc Corp. Common Stock,Finance
MBIN,Merchants Bancorp Common Stock,Finance
MBINM,Merchants Bancorp Depositary Shares Each Representing a 1/40th Interest in a Share of 8.25% Fixed-Rate Reset Series D Non-Cumulative Perpetual Preferred Stock,Finance
MBINN,Merchants Bancorp Depositary Shares Preferred Series C,Finance
MBINO,Merchants Bancorp Depositary Shares Each Representing a 1/40th Interest in a Share of Series B  Fixed-to-Floating Rate,Finance
MBIO,Mustang Bio Inc. Common Stock,Health Care
MBLY,Mobileye Global Inc. Class A Common Stock,Technology
MBNKP,Medallion Bank Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series F,Finance
MBOT,Microbot Medical Inc. Common Stock,Health Care
MBRX,Moleculin Biotech Inc. Common Stock,Health Care
MBUU,Malibu Boats Inc. Class A Common Stock,Industrials
MBWM,Mercantile Bank Corporation Common Stock,Finance
MCAA,Mountain & Co. I Acquisition Corp. Class A Ordinary Shares,Finance
MCAC,Monterey Capital Acquisition Corporation Class A Common Stock,Finance
MCACR,Monterey Capital Acquisition Corporation Rights,Finance
MCBC,Macatawa Bank Corporation Common Stock,Finance
MCBS,MetroCity Bankshares Inc. Common Stock,Finance
MCFT,MasterCraft Boat Holdings Inc. Common Stock,Industrials
MCHP,Microchip Technology Incorporated Common Stock,Technology
MCHX,Marchex Inc. Class B Common Stock,Consumer Discretionary
MCRB,Seres Therapeutics Inc. Common Stock,Health Care
MCRI,Monarch Casino & Resort Inc. Common Stock,Consumer Discretionary
MCVT,Mill City Ventures III Ltd. Common Stock,Finance
MDAI,Spectral AI Inc. Class A Common Stock,Health Care
MDAIW,Spectral AI Inc. Warrants,Health Care
MDB,MongoDB Inc. Class A Common Stock,Technology
MDBH,MDB Capital Holdings LLC Class A common,Finance
MDGL,Madrigal Pharmaceuticals Inc. Common Stock,Health Care
MDIA,Mediaco Holding Inc. Class A Common Stock,Consumer Discretionary
MDJH,MDJM LTD Ordinary Share,Finance
MDLZ,Mondelez International Inc. Class A Common Stock,Consumer Staples
MDRR,Medalist Diversified REIT Inc. Common Stock,Real Estate
MDRRP,Medalist Diversified REIT Inc. Series A Cumulative Redeemable Preferred Stock,Real Estate
MDWD,MediWound Ltd. Ordinary Shares,Health Care
MDXG,MiMedx Group Inc Common Stock,Health Care
MDXH,MDxHealth SA Ordinary Shares,Health Care
ME,23andMe Holding Co. Class A Common Stock,Health Care
MEDP,Medpace Holdings Inc. Common Stock,Health Care
MEDS,TRxADE HEALTH Inc. Common Stock,Health Care
MEGL,Magic Empire Global Limited Ordinary Shares,Finance
MEIP,MEI Pharma Inc. Common Stock,Health Care
MELI,MercadoLibre Inc. Common Stock,Consumer Discretionary
MEOH,Methanex Corporation Common Stock,Industrials
MERC,Mercer International Inc. Common Stock,Basic Materials
MESA,Mesa Air Group Inc. Common Stock,Consumer Discretionary
MESO,Mesoblast Limited American Depositary Shares,Health Care
META,Meta Platforms Inc. Class A Common Stock,Technology
METC,Ramaco Resources Inc. Class A Common Stock,Energy
METCB,Ramaco Resources Inc. Class B Common Stock,Energy
METCL,Ramaco Resources Inc. 9.00% Senior Notes due 2026,Energy
MFH,Mercurity Fintech Holding Inc. Ordinary Shares,Finance
MFI,mF International Limited Ordinary Shares,Technology
MFIC,MidCap Financial Investment Corporation Common Stock,Finance
MFICL,MidCap Financial Investment Corporation 8.00% Notes due 2028,Finance
MFIN,Medallion Financial Corp. Common Stock,Finance
MGEE,MGE Energy Inc,Utilities
MGIC,Magic Software Enterprises Ltd. Ordinary Shares,Technology
MGIH,Millennium Group International Holdings Limited Ordinary Shares,Consumer Discretionary
MGNI,Magnite Inc. Common Stock,Consumer Discretionary
MGNX,MacroGenics Inc. Common Stock,Health Care
MGOL,MGO Global Inc. Common Stock,Consumer Discretionary
MGPI,MGP Ingredients Inc.,Consumer Staples
MGRC,McGrath RentCorp Common Stock,Consumer Discretionary
MGRM,Monogram Technologies Inc. Common Stock,Health Care
MGRX,Mangoceuticals Inc. Common Stock,Health Care
MGTX,MeiraGTx Holdings plc Ordinary Shares,Health Care
MGX,Metagenomi Inc. Common Stock,Health Care
MGYR,Magyar Bancorp Inc. Common Stock,Finance
MHLD,Maiden Holdings Ltd.,Finance
MHUA,Meihua International Medical Technologies Co. Ltd. Ordinary Shares,Health Care
MICS,The Singing Machine Company Inc. Common Stock,Consumer Staples
MIDD,Middleby Corporation (The) Common Stock,Industrials
MIGI,Mawson Infrastructure Group Inc. Common Stock,Finance
MIND,MIND Technology Inc. Common Stock (DE),Industrials
MINDP,MIND Technology Inc. Series A 9.00% Series A Cumulative Preferred Stock (DE),Industrials
MINM,Minim Inc. Common Stock,Utilities
MIRA,MIRA Pharmaceuticals Inc. Common Stock,Health Care
MIRM,Mirum Pharmaceuticals Inc. Common Stock,Health Care
MIST,Milestone Pharmaceuticals Inc. Common Shares,Health Care
MITK,Mitek Systems Inc. Common Stock,Technology
MKSI,MKS Instruments Inc. Common Stock,Industrials
MKTW,MarketWise Inc. Class A Common Stock,Technology
MKTX,MarketAxess Holdings Inc. Common Stock,Finance
MLAB,Mesa Laboratories Inc. Common Stock,Industrials
MLCO,Melco Resorts & Entertainment Limited American Depositary Shares,Consumer Discretionary
MLEC,Moolec Science SA Ordinary Shares,Finance
MLECW,Moolec Science SA Warrant,Finance
MLGO,MicroAlgo Inc. Ordinary Shares,Technology
MLKN,MillerKnoll Inc. Common Stock,Consumer Discretionary
MLTX,MoonLake Immunotherapeutics Class A Ordinary Shares,Health Care
MLYS,Mineralys Therapeutics Inc. Common Stock,Health Care
MMAT,Meta Materials Inc. Common Stock,Technology
MMLP,Martin Midstream Partners L.P. Limited Partnership,Energy
MMSI,Merit Medical Systems Inc. Common Stock,Health Care
MMV,MultiMetaVerse Holdings Limited Class A Ordinary Share,Technology
MMVWW,MultiMetaVerse Holdings Limited Warrant,Technology
MMYT,MakeMyTrip Limited Ordinary Shares,Consumer Discretionary
MNDO,MIND C.T.I. Ltd. Ordinary Shares,Technology
MNDR,Mobile-health Network Solutions Class A Ordinary Shares,Technology
MNDY,monday.com Ltd. Ordinary Shares,Technology
MNKD,MannKind Corporation Common Stock,Health Care
MNMD,Mind Medicine (MindMed) Inc. Common Shares,Health Care
MNOV,Medicinova Inc Common Stock,Health Care
MNPR,Monopar Therapeutics Inc. Common Stock,Health Care
MNRO,Monro Inc. Common Stock,Consumer Discretionary
MNSB,MainStreet Bancshares Inc. Common Stock,Finance
MNSBP,MainStreet Bancshares Inc. Depositary Shares,Finance
MNST,Monster Beverage Corporation,Consumer Staples
MNTK,Montauk Renewables Inc. Common Stock,Utilities
MNTS,Momentus Inc. Class A Common Stock,
MNTSW,Momentus Inc. Warrant,
MNTX,Manitex International Inc. Common Stock,Technology
MNY,MoneyHero Limited Class A Ordinary Shares,Consumer Discretionary
MNYWW,MoneyHero Limited Warrants,Consumer Discretionary
MOB,Mobilicom Limited American Depositary Shares,Industrials
MOBX,Mobix Labs Inc. Class A Common Stock,Technology
MODD,Modular Medical Inc. Common Stock,Health Care
MODV,ModivCare Inc. Common Stock,Consumer Discretionary
MOFG,MidWestOne Financial Gp Common Stock,Finance
MOGO,Mogo Inc. Common Shares,
MOLN,Molecular Partners AG American Depositary Shares,Health Care
MOMO,Hello Group Inc. American Depositary Shares,Technology
MOND,Mondee Holdings Inc. Class A Common Stock,Consumer Discretionary
MOR,MorphoSys AG American Depositary Shares,Health Care
MORF,Morphic Holding Inc. Common Stock,Health Care
MORN,Morningstar Inc. Common Stock,Finance
MOVE,Movano Inc. Common Stock,Health Care
MPAA,Motorcar Parts  of America Inc. Common Stock,Consumer Discretionary
MPB,Mid Penn Bancorp Common Stock,Finance
MPWR,Monolithic Power Systems Inc. Common Stock,Technology
MQ,Marqeta Inc. Class A Common Stock,Technology
MRAM,Everspin Technologies Inc. Common Stock,Technology
MRBK,Meridian Corporation Common Stock,Finance
MRCC,Monroe Capital Corporation Common Stock,Finance
MRCY,Mercury Systems Inc Common Stock,Technology
MREO,Mereo BioPharma Group plc American Depositary Shares,Health Care
MRIN,Marin Software Incorporated Common Stock,Technology
MRKR,Marker Therapeutics Inc. Common Stock,Health Care
MRM,MEDIROM Healthcare Technologies Inc. American Depositary Share,Consumer Discretionary
MRNA,Moderna Inc. Common Stock,Health Care
MRNO,Murano Global Investments PLC Ordinary Shares,
MRNOW,Murano Global Investments PLC Warrants,Finance
MRNS,Marinus Pharmaceuticals Inc. Common Stock,Health Care
MRSN,Mersana Therapeutics Inc. Common Stock,Health Care
MRTN,Marten Transport Ltd. Common Stock,Industrials
MRUS,Merus N.V. Common Shares,Health Care
MRVI,Maravai LifeSciences Holdings Inc. Class A Common Stock,Health Care
MRVL,Marvell Technology Inc. Common Stock,Technology
MRX,Marex Group plc Ordinary Shares,Finance
MSAI,MultiSensor AI Holdings Inc. Common Stock,Technology
MSAIW,MultiSensor AI Holdings Inc. Warrant,Technology
MSBI,Midland States Bancorp Inc. Common Stock,Finance
MSBIP,Midland States Bancorp Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.750% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series A,Finance
MSEX,Middlesex Water Company Common Stock,Utilities
MSFT,Microsoft Corporation Common Stock,Technology
MSGM,Motorsport Games Inc. Class A Common Stock,Technology
MSS,Maison Solutions Inc. Class A Common Stock,Consumer Staples
MSSA,Metal Sky Star Acquisition Corporation Ordinary shares,Finance
MSSAR,Metal Sky Star Acquisition Corporation Right,Finance
MSSAW,Metal Sky Star Acquisition Corporation Warrant,Finance
MSTR,MicroStrategy Incorporated Common Stock Class A,Technology
MTC,MMTec Inc. Common Shares,Technology
MTCH,Match Group Inc. Common Stock,Technology
MTEK,Maris-Tech Ltd. Ordinary Shares,Telecommunications
MTEKW,Maris-Tech Ltd. Warrants,Telecommunications
MTEM,Molecular Templates Inc. Common Stock,Health Care
MTEN,Mingteng International Corporation Inc. Ordinary Shares,Industrials
MTEX,Mannatech Incorporated Common Stock,Health Care
MTLS,Materialise NV American Depositary Shares,Technology
MTRX,Matrix Service Company Common Stock,Consumer Discretionary
MTSI,MACOM Technology Solutions Holdings Inc. Common Stock,Technology
MTTR,Matterport Inc. Class A Common Stock,Technology
MU,Micron Technology Inc. Common Stock,Technology
MULN,Mullen Automotive Inc. Common Stock,Consumer Discretionary
MURA,Mural Oncology plc Ordinary Shares,Health Care
MVBF,MVB Financial Corp. Common Stock,Finance
MVIS,MicroVision Inc. Common Stock,Technology
MVST,Microvast Holdings Inc. Common Stock,Miscellaneous
MVSTW,Microvast Holdings Inc. Warrants,Miscellaneous
MXCT,MaxCyte Inc. Common Stock,Health Care
MXL,MaxLinear Inc. Common Stock,Technology
MYFW,First Western Financial Inc. Common Stock,Finance
MYGN,Myriad Genetics Inc. Common Stock,Health Care
MYMD,MyMD Pharmaceuticals Inc. Common Stock (DE),Health Care
MYNA,Mynaric AG American Depository Shares,Consumer Discretionary
MYNZ,Mainz Biomed N.V. Ordinary Shares,Health Care
