Symbol,Name,Sector
5893.T,RAVIPA Ltd.,Retail Trade
5900.T,"DAIKEN CO.,LTD.",Metal Products
5901.T,"Toyo Seikan Group Holdings,Ltd.",Metal Products
5902.T,HOKKAN HOLDINGS LIMITED,Metal Products
5903.T,"SHINPO CO.,LTD.",Metal Products
5905.T,NIHON SEIKAN K.K.,Metal Products
5906.T,"MK SEIKO CO.,LTD.",Metal Products
5909.T,CORONA CORPORATION,Metal Products
5911.T,Yokogawa Bridge Holdings Corp.,Metal Products
5915.T,KOMAIHALTEC Inc.,Metal Products
5918.T,"The Takigami Steel Construction Co.,Ltd.",Metal Products
5921.T,"Kawagishi Bridge Works Co.,Ltd.",Metal Products
5922.T,"NASU DENKI-TEKKO CO.,LTD.",Metal Products
5923.T,"TAKADAKIKO(Steel Construction)CO.,LTD.",Metal Products
5928.T,"ALMETAX MANUFACTURING CO,LTD.",Metal Products
5929.T,Sanwa Holdings Corporation,Metal Products
5930.T,"Bunka Shutter Co.,Ltd.",Metal Products
5932.T,"Sankyo Tateyama,Inc.",Metal Products
5933.T,ALINCO INCORPORATED,Metal Products
5935.T,"GANTAN BEAUTY INDUSTRY CO.,LTD.",Metal Products
5936.T,"TOYO SHUTTER CO.,LTD.",Metal Products
5938.T,LIXIL Corporation,Metal Products
5939.T,"OTANI KOGYO CO.,LTD.",Metal Products
5940.T,"FUJISASH CO.,LTD.",Metal Products
5941.T,"NAKANISHI MFG. CO.,LTD.",Metal Products
5942.T,"NIPPON FILCON CO.,LTD.",Metal Products
5943.T,NORITZ CORPORATION,Metal Products
5945.T,"Tenryu Saw Mfg.Co.,Ltd.",Metal Products
5946.T,"CHOFU SEISAKUSHO CO.,LTD.",Metal Products
5947.T,RINNAI CORPORATION,Metal Products
5949.T,UNIPRES CORPORATION,Transportation Equipment
5950.T,"JAPAN POWER FASTENING CO.,LTD.",Metal Products
5951.T,"Dainichi Co.,Ltd.",Metal Products
5952.T,Amatei Incorporated,Metal Products
5955.T,YAMASHINA CORPORATION,Metal Products
5956.T,"TOSO CO.,LTD.",Metal Products
5957.T,"NITTOSEIKO CO.,LTD.",Metal Products
5958.T,"SANYO INDUSTRIES,LTD.",Metal Products
5959.T,"OKABE CO.,LTD.",Metal Products
5962.T,"ASAKA INDUSTRIAL CO.,LTD.",Other Products
5965.T,FUJIMAK CORPORATION,Metal Products
5966.T,"KYOTO TOOL CO.,LTD.",Metal Products
5967.T,"TONE CO.,LTD.",Metal Products
5969.T,"LOBTEX Co.,Ltd.",Metal Products
5970.T,G-TEKT CORPORATION,Metal Products
5971.T,"KYOWAKOGYOSYO CO.,LTD.",Metal Products
5973.T,TOAMI CORPORATION,Metal Products
5974.T,"CHUGOKUKOGYO CO.,LTD.",Metal Products
5975.T,Topre Corporation,Metal Products
5976.T,"Neturen Co.,Ltd.",Metal Products
5981.T,"TOKYO ROPE MFG.CO.,LTD",Metal Products
5982.T,"MARUZEN CO.,LTD.",Metal Products
5983.T,IWABUCHI CORPORATION,Metal Products
5984.T,KANEFUSA CORPORATION,Metal Products
5985.T,SUNCALL CORPORATION,Metal Products
5986.T,"MOLITEC STEEL CO.,LTD.",Metal Products
5987.T,ONEX Corporation,Metal Products
5988.T,"PIOLAX,INC.",Metal Products
5989.T,"H-ONE CO.,LTD.",Metal Products
5990.T,"SUPER TOOL CO.,LTD.",Metal Products
5991.T,"NHK SPRING CO.,LTD.",Metal Products
5992.T,"CHUO SPRING CO.,LTD.",Metal Products
5994.T,"FINE SINTER CO.,LTD.",Metal Products
5997.T,KYORITSU AIR TECH INC.,Metal Products
5998.T,Advanex Inc.,Metal Products
6005.T,"MIURA CO.,LTD.",Machinery
6013.T,"TAKUMA CO.,LTD.",Machinery
6016.T,Japan Engine Corporation,Transportation Equipment
6018.T,"THE HANSHIN DIESEL WORKS,LTD.",Transportation Equipment
6022.T,Akasaka Diesels Ltd.,Machinery
6023.T,"DAIHATSU DIESEL MFG. CO.,LTD.",Transportation Equipment
6026.T,"GMO TECH,Inc.",Services
6027.T,"Bengo4.com,Inc.",Services
6028.T,"TechnoPro Holdings,Inc.",Services
6029.T,Artra Group Corporation,Services
6030.T,"Adventure,Inc.",Services
6031.T,Scigineer Inc.,Services
6033.T,"EXTREME CO.,LTD.",Services
6034.T,MRT Inc.,Services
6035.T,"IR Japan Holdings,Ltd.",Services
6036.T,"KeePer Technical Laboratory Co.,Ltd.",Services
6037.T,"FIRSTLOGIC,INC.",Services
6038.T,"IID,Inc.",Services
6039.T,"Japan Animal Referral Medical Center Co.,Ltd.",Services
6040.T,"Nippon Ski Resort Development Co.,Ltd.",Services
6042.T,"NIKKI CO.,LTD.",Transportation Equipment
6044.T,SANKI SERVICE CORPORATION,Services
6045.T,"Rentracks CO.,LTD.",Services
6046.T,LINKBAL INC.,Services
6047.T,Gunosy Inc.,Services
6048.T,"DesignOne Japan,Inc.",Services
6049.T,ItoKuro Inc.,Services
6050.T,E-Guardian Inc.,Services
6054.T,Livesense Inc.,Services
6055.T,"JAPAN MATERIAL Co.,Ltd.",Services
6058.T,VECTOR INC.,Services
6059.T,"UCHIYAMA HOLDINGS Co.,Ltd.",Services
6060.T,"Cocolonet CO., LTD.",Services
6061.T,"UNIVERSAL ENGEISHA CO.,LTD",Services
6062.T,CHARM CARE CORPORATION,Services
6063.T,"Emergency Assistance Japan Co., Ltd.",Services
6069.T,"Trenders,Inc.",Services
6070.T,"CAREERLINK CO.,LTD.",Services
6071.T,"IBJ,Inc.",Services
6072.T,"Jibannet Holdings Co.,Ltd.",Services
6073.T,ASANTE INCORPORATED,Services
6074.T,JSS CORPORATION,Services
6078.T,"Value HR Co.,Ltd.",Services
6080.T,"M&A Capital Partners Co.,Ltd.",Services
6081.T,"Allied Architects,Inc.",Services
6082.T,"RIDE ON EXPRESS HOLDINGS Co.,Ltd.",Services
6083.T,"ERI HOLDINGS CO.,LTD.",Services
6085.T,ARCHITECTS STUDIO JAPAN INC.,Services
6086.T,"Shin Maint Holdings Co.,Ltd.",Services
6087.T,"ABIST Co.,Ltd.",Services
6088.T,SIGMAXYZ Holdings Inc.,Services
6089.T,"WILL GROUP,INC.",Services
6090.T,"Human Metabolome Technologies,Inc.",Services
6091.T,Wesco Holdings Inc.,Services
6092.T,"EnBio Holdings,Inc",Services
6093.T,"Escrow Agent Japan,Inc.",Services
6094.T,"FreakOut Holdings,inc.",Services
6095.T,"MedPeer,Inc.",Services
6096.T,"RareJob,Inc.",Services
6098.T,"Recruit Holdings Co.,Ltd.",Services
6099.T,ELAN Corporation,Services
6101.T,TSUGAMI CORPORATION,Machinery
6103.T,OKUMA Corporation,Machinery
6104.T,"SHIBAURA MACHINE CO.,LTD.",Machinery
6113.T,"AMADA CO.,LTD.",Machinery
6118.T,"AIDA ENGINEERING,LTD.",Machinery
6125.T,"OKAMOTO MACHINE TOOL WORKS,LTD.",Machinery
6131.T,"HAMAI CO.,LTD.",Machinery
6134.T,FUJI CORPORATION,Machinery
6135.T,"Makino Milling Machine Co.,Ltd.",Machinery
6136.T,OSG Corporation,Machinery
6137.T,"KOIKE SANSO KOGYO CO.,LTD.",Machinery
6138.T,"DIJET INDUSTRIAL CO.,LTD.",Machinery
6140.T,"Asahi Diamond Industrial Co.,Ltd.",Machinery
6141.T,"DMG MORI CO.,LTD.",Machinery
6143.T,"Sodick Co.,Ltd.",Machinery
6144.T,"Seibu Electric & Machinery Co.,Ltd.",Machinery
6145.T,"NITTOKU CO.,LTD.",Machinery
6146.T,DISCO CORPORATION,Machinery
6147.T,"YAMAZAKI CO.,LTD.",Machinery
6149.T,"Odawara Engineering Co.,Ltd.",Machinery
6150.T,"TAKEDA MACHINERY CO.,LTD.",Machinery
6151.T,"NITTO KOHKI CO.,LTD.",Machinery
6155.T,"TAKAMATSU MACHINERY CO.,LTD.",Machinery
6156.T,A-ONE SEIMITSU INC.,Machinery
6157.T,"NS TOOL CO.,LTD.",Machinery
6158.T,"WAIDA MFG.CO.,LTD.",Machinery
6159.T,"MICRON MACHINERY CO.,LTD.",Machinery
6161.T,ESTIC CORPORATION,Machinery
6164.T,"TAIYO KOKI CO.,LTD.",Machinery
6165.T,"PUNCH INDUSTRY CO.,LTD.",Machinery
6166.T,"NAKAMURA CHOUKOU CO.,LTD.",Machinery
6167.T,"Fuji Die Co.,Ltd.",Machinery
6168.T,ONE GROUP CORP.,Machinery
6171.T,C.E.Management Integrated Laboratory Co.Ltd,Services
6173.T,Aqualine Ltd.,Services
6174.T,"DENTAS CO.,LTD.",Services
6176.T,Brangista Inc.,Services
6177.T,AppBank Inc.,Services
6178.T,"JAPAN POST HOLDINGS Co.,Ltd.",Services
6180.T,"GMO Media,Inc.",Services
6181.T,Tameny Inc.,Services
6182.T,MetaReal Corporation,Services
6183.T,"BELLSYSTEM24 HOLDINGS,INC.",Services
6184.T,"Kamakura Shinsho,Ltd.",Services
6185.T,SMN Corporation,Services
6186.T,"ICHIKURA CO.,LTD.",Services
6189.T,Global Kids Company Corp.,Services
6190.T,"PhoenixBio Co.,Ltd.",Services
6191.T,AirTrip Corp.,Services
6193.T,"Virtualex Holdings,Inc.",Services
6194.T,"Atrae,Inc.",Services
6195.T,"HOPE,INC.",Services
6196.T,"Strike Company,Limited",Services
6197.T,Solasto Corporation,Services
6198.T,"CAREER CO.,LTD.",Services
6199.T,"SERAKU Co.,Ltd.",Services
6200.T,"Insource Co.,Ltd.",Services
6201.T,TOYOTA INDUSTRIES CORPORATION,Transportation Equipment
6203.T,"Howa Machinery,Ltd.",Machinery
6208.T,"Ishikawa Seisakusho,Ltd.",Machinery
6209.T,NPR-RIKEN CORPORATION,Machinery
6210.T,"TOYO MACHINERY & METAL CO.,Ltd.",Machinery
6217.T,TSUDAKOMA Corp.,Machinery
6218.T,ENSHU Limited,Machinery
6222.T,"SHIMA SEIKI MFG.,LTD.",Machinery
6223.T,"Seibu Giken Co.,Ltd.",Machinery
6224.T,"JRC Co.,Ltd.",Machinery
6226.T,"Moriya Transportation Engineering and Manufacturing Co.,Ltd.",Machinery
6227.T,"AIMECHATEC,Ltd.",Machinery
6228.T,"J.E.T.Co.,LTD.",Machinery
6229.T,OKUMURA ENGINEERING corp.,Machinery
6230.T,SANEI LTD.,Machinery
6231.T,"KIMURA KOHKI Co.,Ltd.",Machinery
6232.T,ACSL Ltd.,Machinery
6233.T,KLASS Corporation,Machinery
6235.T,"OPTORUN CO.,LTD.",Machinery
6236.T,"NC Holdings Co.,Ltd.",Machinery
6237.T,"IWAKI CO.,LTD.",Machinery
6238.T,FURYU CORPORATION,Machinery
6239.T,NAGAOKA INTERNATIONAL CORPORATION,Machinery
6240.T,YAMASHIN-FILTER CORP.,Machinery
6245.T,"HIRANO TECSEED CO.,LTD.",Machinery
6246.T,Techno Smart Corp.,Machinery
6247.T,"HISAKA WORKS,LTD.",Machinery
6248.T,"Yokota Manufacturing Co., Ltd.",Machinery
6249.T,"Gamecard-Joyco Holdings,Inc.",Machinery
6250.T,YAMABIKO CORPORATION,Machinery
6254.T,"Nomura Micro Science Co.,Ltd.",Machinery
6255.T,NPC Incorporated,Machinery
6257.T,"FUJISHOJI CO.,LTD.",Machinery
6258.T,HIRATA Corporation,Machinery
6262.T,"PEGASUS CO.,LTD.",Machinery
6264.T,"Marumae Co.,Ltd.",Machinery
6265.T,CONVUM Ltd.,Machinery
6266.T,"TAZMO CO.,LTD.",Machinery
6267.T,"GENERAL PACKER CO.,LTD.",Machinery
6268.T,Nabtesco Corporation,Machinery
6269.T,"MODEC,INC.",Machinery
6272.T,"RHEON AUTOMATIC MACHINERY CO.,LTD.",Machinery
6273.T,SMC CORPORATION,Machinery
6276.T,"SiriusVision CO.,LTD.",Electric Appliances
6277.T,HOSOKAWA MICRON CORPORATION,Machinery
6278.T,UNION TOOL CO.,Machinery
6279.T,ZUIKO CORPORATION,Machinery
6282.T,OILES CORPORATION,Machinery
6284.T,"NISSEI ASB MACHINE CO.,LTD.",Machinery
6286.T,SEIKO CORPORATION,Machinery
6287.T,SATO HOLDINGS CORPORATION,Machinery
6289.T,GIKEN LTD.,Machinery
6291.T,"AIRTECH JAPAN,LTD.",Machinery
6292.T,"KAWATA MFG. CO.,LTD.",Machinery
6293.T,"NISSEI PLASTIC INDUSTRIAL CO.,LTD.",Machinery
6294.T,OKADA AIYON CORPORATION,Machinery
6297.T,"KOKEN BORING MACHINE CO.,LTD.",Machinery
6298.T,"Y.A.C.HOLDINGS CO.,LTD.",Machinery
6301.T,KOMATSU LTD.,Machinery
6302.T,"SUMITOMO HEAVY INDUSTRIES,LTD.",Machinery
6305.T,"Hitachi Construction Machinery Co.,Ltd.",Machinery
6306.T,"NIKKO CO.,LTD.",Machinery
6307.T,"SANSEI CO.,LTD.",Machinery
6309.T,"TOMOE ENGINEERING CO.,LTD.(TOMOE KOGYO CO.,LTD.)",Machinery
6310.T,"ISEKI & CO.,LTD.",Machinery
6312.T,Freund Corporation,Machinery
6315.T,TOWA CORPORATION,Machinery
6316.T,"MARUYAMA MFG.CO.,INC.",Machinery
6317.T,Kitagawa Corporation,Machinery
6319.T,SNT CORPORATION,Iron and Steel
6322.T,TACMINA CORPORATION,Machinery
6323.T,RORZE CORPORATION,Machinery
6324.T,Harmonic Drive Systems Inc.,Machinery
6325.T,"TAKAKITA CO.,LTD.",Machinery
6326.T,KUBOTA CORPORATION,Machinery
6327.T,"KITAGAWA SEIKI CO.,LTD.",Machinery
6328.T,"EBARA JITSUGYO CO.,LTD.",Machinery
6330.T,TOYO ENGINEERING CORPORATION,Construction
6331.T,"Mitsubishi Kakoki Kaisha,Ltd.",Machinery
6332.T,"TSUKISHIMA HOLDINGS CO.,LTD.",Machinery
6333.T,"TEIKOKU ELECTRIC MFG. CO.,LTD.",Machinery
6334.T,"Meiji Machine Co.,Ltd.",Machinery
6335.T,"TOKYO KIKAI SEISAKUSHO,LTD.",Machinery
6336.T,"ISHII HYOKI CO.,LTD.",Machinery
6337.T,TESEC Corporation,Machinery
6338.T,Takatori Corporation,Machinery
6339.T,"Sintokogio,Ltd.",Machinery
6340.T,SHIBUYA CORPORATION,Machinery
6342.T,"Taihei Machinery Works,Limited",Machinery
6343.T,FREESIA MACROSS CORPORATION,Machinery
6345.T,AICHI CORPORATION,Machinery
6346.T,"KIKUKAWA ENTERPRISE,INC.",Machinery
6347.T,"PLACO CO.,LTD.",Machinery
6349.T,KOMORI CORPORATION,Machinery
6351.T,"TSURUMI MANUFACTURING CO.,LTD.",Machinery
6356.T,"NIPPON GEAR CO.,LTD.",Machinery
6357.T,"Sansei Technologies,Inc.",Machinery
6358.T,"SAKAI HEAVY INDUSTRIES,LTD.",Machinery
6360.T,"TOKYO AUTOMATIC MACHINERY WORKS,LTD.",Machinery
6361.T,EBARA CORPORATION,Machinery
6362.T,"Ishii Iron Works Co.,Ltd.",Machinery
6363.T,"Torishima Pump Mfg.Co.,Ltd.",Machinery
6364.T,"HOKUETSU INDUSTRIES CO.,LTD.",Machinery
6365.T,DMW CORPORATION,Machinery
6366.T,Chiyoda Corporation,Construction
6367.T,"DAIKIN INDUSTRIES,LTD.",Machinery
6368.T,ORGANO CORPORATION,Machinery
6369.T,TOYO KANETSU K.K.,Machinery
6370.T,Kurita Water Industries Ltd.,Machinery
6371.T,TSUBAKIMOTO CHAIN CO.,Machinery
6373.T,"DAIDO KOGYO CO.,LTD.",Machinery
6376.T,"NIKKISO CO.,LTD.",Precision Instruments
6378.T,"KIMURA CHEMICAL PLANTS CO.,LTD.",Machinery
6379.T,RAIZNEXT Corporation,Construction
6380.T,"ORIENTAL CHAIN MFG. CO.,LTD.",Machinery
6381.T,ANEST IWATA Corporation,Machinery
6382.T,TRINITY INDUSTRIAL CORPORATION,Machinery
6383.T,"DAIFUKU CO.,LTD.",Machinery
6384.T,"SHOWA SHINKU CO.,LTD.",Machinery
6387.T,SAMCO INC.,Machinery
6390.T,"KATO WORKS CO.,LTD.",Machinery
6391.T,KAJI TECHNOLOGY CORPORATION,Machinery
6392.T,YAMADA CORPORATION,Machinery
6393.T,"YUKEN KOGYO CO.,LTD.",Machinery
6395.T,TADANO LTD.,Machinery
6396.T,"Unozawa-gumi Iron Works,Limited",Machinery
6400.T,"FUJI SEIKI CO.,LTD.",Machinery
6402.T,"KANEMATSU ENGINEERING CO.,LTD.",Machinery
6403.T,"SUIDO KIKO KAISHA,LTD.",Machinery
6405.T,"Suzumo Machinery Co.,Ltd.",Machinery
6406.T,"FUJITEC CO.,LTD.",Machinery
6407.T,CKD Corporation,Machinery
6408.T,"OGURA CLUTCH CO.,LTD.",Machinery
6411.T,"NAKANO REFRIGERATORS CO.,LTD.",Machinery
6412.T,Heiwa Corporation,Machinery
6413.T,RISO KAGAKU CORPORATION,Machinery
6416.T,"KATSURAGAWA ELECTRIC CO.,LTD.",Machinery
6417.T,"SANKYO CO.,LTD.",Machinery
6418.T,"JAPAN CASH MACHINE CO.,LTD.",Machinery
6419.T,Mars Group Holdings Corporation,Machinery
6420.T,FUKUSHIMA GALILEI CO.LTD.,Machinery
6424.T,"TAKAMISAWA CYBERNETICS COMPANY,LTD.",Machinery
6425.T,Universal Entertainment Corporation,Machinery
6428.T,OIZUMI Corporation,Machinery
6430.T,"DAIKOKU DENKI CO.,LTD.",Machinery
6432.T,"TAKEUCHI MFG.CO.,LTD.",Machinery
6433.T,"HEPHAIST CO.,LTD.",Machinery
6436.T,Amano Corporation,Machinery
6440.T,JUKI CORPORATION,Machinery
6444.T,SANDEN CORPORATION,Machinery
6445.T,JANOME Corporation,Machinery
6448.T,"BROTHER INDUSTRIES,LTD.",Electric Appliances
6454.T,"MAX CO.,LTD.",Machinery
6455.T,MORITA HOLDINGS CORPORATION,Transportation Equipment
6457.T,GLORY LTD.,Machinery
6458.T,SINKO INDUSTRIES LTD.,Machinery
6459.T,DAIWA INDUSTRIES LTD.,Machinery
6460.T,SEGA SAMMY HOLDINGS INC.,Machinery
6463.T,"TPR CO.,LTD.",Machinery
6464.T,"TSUBAKI NAKASHIMA CO.,LTD.",Machinery
6465.T,HOSHIZAKI CORPORATION,Machinery
6466.T,"TVE Co.,Ltd.",Machinery
6467.T,NICHIDAI CORPORATION,Machinery
6469.T,"HODEN SEIMITSU KAKO KENKYUSHO CO.,LTD.",Machinery
6470.T,"TAIHO KOGYO CO.,LTD.",Machinery
6471.T,NSK Ltd.,Machinery
6472.T,NTN CORPORATION,Machinery
6473.T,JTEKT Corporation,Machinery
6474.T,NACHI-FUJIKOSHI CORP.,Machinery
6479.T,MINEBEA MITSUMI Inc.,Electric Appliances
6480.T,"NIPPON THOMPSON CO.,LTD.",Machinery
6481.T,"THK CO.,LTD.",Machinery
6482.T,"YUSHIN PRECISION EQUIPMENT CO.,LTD.",Machinery
6484.T,KVK CORPORATION,Machinery
6485.T,"MAEZAWA KYUSO INDUSTRIES CO.,LTD.",Machinery
6486.T,"EAGLE INDUSTRY CO.,LTD.",Machinery
6488.T,Yoshitake Inc.,Machinery
6489.T,"Maezawa Industries,Inc.",Machinery
6490.T,"NIPPON PILLAR PACKING CO.,LTD.",Machinery
6492.T,OKANO VALVE MFG.CO.LTD.,Machinery
6493.T,NITTAN Corporation,Transportation Equipment
6494.T,"NFK HOLDINGS CO.,Ltd",Machinery
6495.T,"MIYAIRI VALVE MFG.CO.,LTD.",Machinery
6496.T,"NAKAKITA SEISAKUSHO CO.,LTD.",Machinery
6497.T,HAMAI INDUSTRIES LTD,Machinery
6498.T,KITZ CORPORATION,Machinery
6501.T,"Hitachi,Ltd.",Electric Appliances
6503.T,Mitsubishi Electric Corporation,Electric Appliances
6504.T,"FUJI ELECTRIC CO.,LTD.",Electric Appliances
6505.T,"TOYO DENKI SEIZO K.K.(TOYO ELECTRIC MFG.CO.,LTD.)",Electric Appliances
6506.T,YASKAWA Electric Corporation,Electric Appliances
6507.T,"SINFONIA TECHNOLOGY CO.,LTD.",Electric Appliances
6508.T,MEIDENSHA CORPORATION,Electric Appliances
6513.T,"Origin Company,Limited",Electric Appliances
6516.T,"SANYO DENKI CO.,LTD.",Electric Appliances
6517.T,"Denyo Co.,Ltd.",Electric Appliances
6518.T,"SANSO ELECTRIC CO.,LTD.",Electric Appliances
6521.T,OXIDE Corporation,Electric Appliances
6522.T,Asterisk Inc.,Electric Appliances
6523.T,PHC Holdings Corporation,Electric Appliances
6524.T,"KOHOKU KOGYO CO.,LTD.",Electric Appliances
6525.T,KOKUSAI ELECTRIC CORPORATION,Electric Appliances
6526.T,Socionext Inc.,Electric Appliances
6527.T,"WAKA MANUFACTURING CO.,LTD.",Electric Appliances
6532.T,"BayCurrent Consulting,Inc.",Services
6533.T,Orchestra Holdings Inc.,Services
6535.T,"i-mobile Co.,Ltd.",Services
6537.T,"WASHHOUSE CO.,LTD.",Services
6538.T,CareerIndex Inc.,Services
6539.T,"MATCHING SERVICE JAPAN CO.,LTD.",Services
6540.T,SEMBA CORPORATION,Services
6542.T,Founder's Consultants Holdings Inc.,Services
6543.T,NISSEN INC.,Services
6544.T,"JAPAN ELEVATOR SERVICE HOLDINGS CO.,LTD.",Services
6545.T,internet infinity INC.,Services
6546.T,Fulltech Co.Ltd.,Services
6547.T,"GREENS CO.,LTD.",Services
6548.T,TABIKOBO Co.Ltd.,Services
6549.T,"DM Solutions Co.,Ltd",Services
6550.T,Unipos Inc.,Services
6551.T,TSUNAGU GROUP HOLDINGS Inc.,Services
6552.T,"GameWith,Inc.",Services
6554.T,"SUS Co.,Ltd.",Services
6555.T,"MS&Consulting Co.,Ltd.",Services
6557.T,AIAI Group Corporation,Services
6558.T,"Cookbiz Co.,Ltd.",Services
6560.T,"LTS,Inc.",Services
6561.T,"HANATOUR JAPAN CO.,LTD.",Services
6562.T,"Geniee,Inc.",Services
6563.T,Mirai Works Inc.,Services
6564.T,"MIDAC HOLDINGS CO.,LTD.",Services
6565.T,"ABHOTEL CO.,LTD.",Services
6566.T,"KANAME KOGYO CO.,LTD.",Services
6568.T,"KNC Laboratories Co.,Ltd.",Services
6570.T,Kyowa Corporation,Services
6571.T,"QB Net Holdings Co.,Ltd.",Services
6572.T,"OPEN Group,Inc.",Services
6573.T,Agile Media Network Inc.,Services
6574.T,Convano Inc.,Services
6576.T,"Youkosha Co.,Ltd.",Services
6577.T,"Bestone.Com Co.,Ltd",Services
6578.T,"CORREC Co.,Ltd.",Services
6579.T,"logly,Inc.",Services
6580.T,"Writeup Co.,Ltd.",Services
6584.T,"Sanoh Industrial Co.,Ltd.",Transportation Equipment
6586.T,Makita Corporation,Machinery
6588.T,TOSHIBA TEC CORPORATION,Electric Appliances
6590.T,SHIBAURA MECHATRONICS CORPORATION,Electric Appliances
6592.T,"MABUCHI MOTOR CO.,LTD.",Electric Appliances
6594.T,NIDEC CORPORATION,Electric Appliances
6596.T,"TSUKUBASEIKO Co.,Ltd.",Electric Appliances
6597.T,HPC SYSTEMS Inc.,Electric Appliances
6599.T,"EBRAINS,INC.",Electric Appliances
6612.T,BALMUDA Inc.,Electric Appliances
6613.T,"QD Laser,Inc.",Electric Appliances
6614.T,"Shikino High-Tech CO.,LTD.",Electric Appliances
6615.T,"UMC Electronics Co.,Ltd.",Electric Appliances
6616.T,TOREX SEMICONDUCTOR LTD.,Electric Appliances
6617.T,"TAKAOKA TOKO CO.,LTD.",Electric Appliances
6619.T,W-SCOPE Corporation,Electric Appliances
6620.T,"Miyakoshi Holdings,Inc.",Real Estate
6622.T,DAIHEN CORPORATION,Electric Appliances
6625.T,JALCO Holdings Inc.,Real Estate
6626.T,SEMITEC Corporation,Electric Appliances
6627.T,"Tera Probe,Inc.",Electric Appliances
6629.T,"TECHNO HORIZON CO.,LTD.",Electric Appliances
6630.T,YA-MAN LTD.,Electric Appliances
6632.T,JVCKENWOOD Corporation,Electric Appliances
6633.T,C&G SYSTEMS INC.,Electric Appliances
6634.T,NCXX Group Inc.,Electric Appliances
6635.T,KK DI-NIKKO ENGINEERING,Electric Appliances
6637.T,"TERASAKI ELECTRIC CO.,LTD.",Electric Appliances
6638.T,"MIMAKI ENGINEERING CO.,LTD.",Electric Appliances
6640.T,I-PEX Inc.,Electric Appliances
6643.T,"Togami Electric Mfg.Co.,Ltd.",Electric Appliances
6644.T,"Osaki Electric Co.,Ltd.",Electric Appliances
6645.T,OMRON Corporation,Electric Appliances
6647.T,"MORIO DENKI CO.,LTD.",Electric Appliances
6648.T,KAWADEN CORPORATION,Electric Appliances
6651.T,NITTO KOGYO CORPORATION,Electric Appliances
6652.T,IDEC CORPORATION,Electric Appliances
6653.T,"SEIKO ELECTRIC CO.,LTD.",Electric Appliances
6654.T,"FUJI ELECTRIC INDUSTRY CO.,LTD.",Electric Appliances
6656.T,inspec Inc.,Electric Appliances
6658.T,"Shirai Electronics Industrial Co.,Ltd.",Electric Appliances
6659.T,"MEDIA LINKS CO.,LTD.",Electric Appliances
6662.T,"Ubiteq,INC.",Electric Appliances
6663.T,"TAIYO TECHNOLEX CO.,LTD.",Electric Appliances
6664.T,"OPTOELECTRONICS CO.,LTD.",Electric Appliances
6666.T,RIVER ELETEC CORPORATION,Electric Appliances
6668.T,"ADTEC PLASMA TECHNOLOGY CO.,LTD.",Electric Appliances
6670.T,"MCJ Co.,Ltd.",Electric Appliances
6674.T,GS Yuasa Corporation,Electric Appliances
6675.T,"SAXA Holdings,Inc.",Electric Appliances
6676.T,MELCO HOLDINGS INC.,Electric Appliances
6677.T,"SK-Electronics CO.,LTD.",Electric Appliances
6678.T,"Techno Medica Co.,Ltd.",Electric Appliances
6694.T,ZOOM CORPORATION,Electric Appliances
6695.T,"Castrico Co.,ltd.",Electric Appliances
6696.T,TRaaS On Product Inc.,Electric Appliances
6697.T,"Techpoint,Inc.",Electric Appliances
6698.T,ViSCO Technologies Corporation,Electric Appliances
6699.T,"DIAMOND ELECTRIC HOLDINGS Co.,Ltd.",Electric Appliances
6701.T,NEC Corporation,Electric Appliances
6702.T,Fujitsu Limited,Electric Appliances
6703.T,"Oki Electric Industry Company,Limited",Electric Appliances
6704.T,"IWATSU ELECTRIC CO.,LTD.",Electric Appliances
6706.T,"DKK Co.,Ltd.",Electric Appliances
6707.T,"Sanken Electric Co.,Ltd.",Electric Appliances
6715.T,"NAKAYO,INC.",Electric Appliances
6718.T,"AIPHONE CO.,LTD.",Electric Appliances
6721.T,Wintest Corp.,Electric Appliances
6723.T,Renesas Electronics Corporation,Electric Appliances
6724.T,SEIKO EPSON CORPORATION,Electric Appliances
6727.T,"Wacom Co.,Ltd.",Electric Appliances
6728.T,"ULVAC, Inc.",Electric Appliances
6730.T,AXELL CORPORATION,Electric Appliances
6731.T,PIXELA CORPORATION,Electric Appliances
6734.T,"Newtech Co.,Ltd.",Electric Appliances
6736.T,SUNCORPORATION,Electric Appliances
6737.T,EIZO Corporation,Electric Appliances
6740.T,Japan Display Inc.,Electric Appliances
6741.T,"Nippon Signal Company,Limited",Electric Appliances
6742.T,"Kyosan Electric Manufacturing Co.,Ltd.",Electric Appliances
6743.T,"Daido Signal Co.,Ltd.",Electric Appliances
6744.T,NOHMI BOSAI LTD.,Electric Appliances
6745.T,HOCHIKI CORPORATION,Electric Appliances
6748.T,"SEIWA ELECTRIC MFG. CO.,LTD.",Electric Appliances
6750.T,"ELECOM CO.,LTD.",Electric Appliances
6752.T,Panasonic Holdings Corporation,Electric Appliances
6753.T,Sharp Corporation,Electric Appliances
6754.T,ANRITSU CORPORATION,Electric Appliances
6755.T,FUJITSU GENERAL LIMITED,Electric Appliances
6757.T,"OSG CORPORATION CO.,LTD.",Electric Appliances
6758.T,SONY GROUP CORPORATION,Electric Appliances
6762.T,TDK Corporation,Electric Appliances
6763.T,"Teikoku Tsushin Kogyo Co.,Ltd.",Electric Appliances
6768.T,TAMURA CORPORATION,Electric Appliances
